date,open,high,low,close,volume,average,barCount
2026-05-05 14:34:00-04:00,409.9,410.0,409.78,409.87,40769.0,409.859,341
2026-05-05 14:36:00-04:00,409.87,410.2,409.67,409.94,69701.0,409.939,546
2026-05-05 14:38:00-04:00,409.9,410.02,409.88,409.9,28297.0,409.932,289
2026-05-05 14:40:00-04:00,409.93,410.39,409.89,410.31,37562.0,410.17,356
2026-05-05 14:42:00-04:00,410.31,410.52,410.26,410.51,54022.0,410.387,465
2026-05-05 14:44:00-04:00,410.53,411.09,410.49,411.05,76134.0,410.78,539
2026-05-05 14:46:00-04:00,411.07,411.34,410.86,411.28,52756.0,411.133,546
2026-05-05 14:48:00-04:00,411.3,411.39,411.16,411.22,32995.0,411.265,313
2026-05-05 14:50:00-04:00,411.21,411.29,410.89,410.91,38609.0,411.154,477
2026-05-05 14:52:00-04:00,410.89,411.16,410.78,411.13,64976.0,410.996,648
2026-05-05 14:54:00-04:00,411.14,411.18,411.02,411.09,26574.0,411.091,331
